global_object_id,field_id,mean_ra,mean_dcl,sigma_ra,sigma_dcl,n_epochs,flux_u,sigma_flux_u,flux_v,sigma_flux_v,flux_g,sigma_flux_g,flux_r,sigma_flux_r,flux_i,sigma_flux_i,flux_z,sigma_flux_z
325184,1,1.2485418585052,-2.13515011,0.0011688266,0.0010749428,3,40.145039,0.88450354,40.145039,0.88450354,285.31744,4.2822723,655.56989,6.1709585,852.31659,11.689437,1013.2341,13.142356
325248,1,1.71485823751749,-2.230797,0.0026696275,0.0024367897,3,31.407824,0.73607975,31.407824,0.73607975,84.204002,1.2905257,123.60666,1.2205082,137.56851,1.9409574,145.638,2.3451059
325440,1,0.688970308589388,-1.87158219,0.0022968282,0.0022695616,3,4.6053238,0.28281862,4.6053238,0.28281862,44.899731,0.77718449,159.61908,2.3335207,289.15814,3.1275208,395.16,6.8862424
325504,1,2.06548163327247,-1.247328931,0.0048471401,0.0041819904,3,3.63554,0.2210243,3.63554,0.2210243,20.088137,0.33101085,48.191776,0.67481512,65.89695,0.6979965,88.821198,1.6768849
325568,1,0.538070089246492,-1.38699739,0.06300281,0.06073365,3,651.91248,14.797747,651.91248,14.797747,1971.879,38.111374,2557.9294,35.099651,393.59485,14.304511,3466.0356,71.277954
325696,1,0.535814252509978,-1.37078016,0.065482907,0.060859401,3,5.2707219E-6,4.8717928,5.2707219E-6,4.8717928,75.806328,19.184235,47.896824,25.481077,185.53413,14.16968,-6.5878798E-5,15.76494
325760,1,0.83854117977571,-1.36257475,0.0029279115,0.003003777,3,15.182103,0.50206172,15.182103,0.50206172,47.29388,0.8893398,76.42157,0.97838742,88.769524,1.4682958,93.362373,1.6018341
325824,1,2.12751758575821,-1.89267555,0.0016292732,0.0014927364,3,58.068115,1.0543152,58.068115,1.0543152,183.96194,3.0242827,303.46085,4.8171659,358.54932,3.8233721,387.9599,4.3384457
325888,1,0.832982141088411,-1.55034274,0.0047849575,0.0049640979,3,12.609767,0.36502218,12.609767,0.36502218,32.1455,0.63796866,49.276859,0.78846776,59.208843,1.2173055,60.906574,1.3634447
325952,1,0.196711689178758,-1.250538999,0.0014027345,0.0015813052,3,12.36695,0.45328638,12.36695,0.45328638,126.54433,2.1193388,470.81598,8.0498705,940.5802,19.025522,1338.5521,13.173118
326016,1,1.15770368425,-1.158371144,3.9915633E-4,4.1691947E-4,3,589.31995,9.0020704,589.31995,9.0020704,1963.3524,31.74885,3059.4985,46.134212,3595.1138,2.5124598,3812.1621,63.708641
326208,1,1.15234598154431,-1.126597577,7.9121871E-4,8.2116848E-4,3,96.563042,1.6552254,96.563042,1.6552254,463.31583,7.5158234,829.23413,12.531076,971.60211,14.710513,1054.131,17.783422
326272,1,1.36528204616529,-1.55363769,0.0039327852,0.003834123,3,3.210006,0.31222713,3.210006,0.31222713,26.742512,0.59103638,65.683044,1.350209,98.131721,1.338868,119.99548,2.4852719
326336,1,1.05433735709719,-1.40627401,0.0026652527,0.0027579335,3,7.7874432,0.31099221,7.7874432,0.31099221,55.027077,1.1795743,134.07716,2.7177725,192.48376,2.5450978,228.17479,4.371274
326400,1,2.28917335978037,-1.152194196,0.0050021284,0.0049861968,3,15.59505,0.35892865,15.59505,0.35892865,29.205433,0.35452944,39.487648,0.47970244,50.001793,0.59893256,54.659233,1.0016721
383232,1,1.64577276507799,-1.130119496,0.0042382474,0.003805992,3,18.869663,0.5009414,18.869663,0.5009414,63.250549,0.82830912,94.547455,1.4429488,107.34988,1.9243654,111.92653,2.7416921
383296,1,1.6500427656881,-1.285087762,0.0049845483,0.0047431891,3,2.1241131,0.35888788,2.1241131,0.35888788,16.680201,0.27308956,66.327431,1.03676,273.62296,4.7614188,580.82495,11.815671
383424,1,2.91480897551379,-1.67668838,7.7872333E-4,7.7928149E-4,3,114.92365,2.6509907,114.92365,2.6509907,448.96384,7.0963044,742.03412,7.6362581,857.71179,14.276052,887.45349,17.443155
383488,1,2.78844116494365,-1.64187354,0.0018247394,0.0018161624,3,35.895084,0.93662977,35.895084,0.93662977,104.25186,1.6735563,149.17265,1.5831586,169.51981,2.8584032,173.91623,3.6298418
